"Path","File","Date Acquired","Sample","Misc"
"C:\Data\Megan\hybrid toadflaxes\","DalmatianToadflaxPooled.D","05 Mar 2025  10:14    ","Dalmatian Toadflax Pooled"," "
"TIC: DalmatianToadflaxPooled.D\data.ms"
7.300,249076.000
7.303,252524.000
7.306,238735.000
7.309,240945.000
7.312,242980.000
7.316,232870.000
7.319,228432.000
7.322,227760.000
7.325,233621.000
7.328,231071.000
7.331,224349.000
7.334,231152.000
7.338,223866.000
7.341,226980.000
7.344,223143.000
7.347,218738.000
7.350,223861.000
7.353,215171.000
7.357,216985.000
7.360,220397.000
7.363,222300.000
7.366,212314.000
7.369,213571.000
7.372,218391.000
7.376,211438.000
7.379,210288.000
7.382,205858.000
7.385,207170.000
7.388,207245.000
7.391,201022.000
7.395,201866.000
7.398,194055.000
7.401,192902.000
7.404,195624.000
7.407,193704.000
7.410,190098.000
7.414,183764.000
7.417,185204.000
7.420,180397.000
7.423,182726.000
7.426,180977.000
7.429,176132.000
7.432,177614.000
7.436,182309.000
7.439,179394.000
7.442,183162.000
7.445,191288.000
7.448,179207.000
7.451,186240.000
7.455,196126.000
7.458,208708.000
7.461,229721.000
7.464,251173.000
7.467,284765.000
7.470,344330.000
7.474,427529.000
7.477,524260.000
7.480,657567.000
7.483,801364.000
7.486,974934.000
7.489,1131009.000
7.493,1279924.000
7.496,1410903.000
7.499,1451266.000
7.502,1443874.000
7.505,1440352.000
7.508,1332716.000
7.512,1254089.000
7.515,1126428.000
7.518,1003735.000
7.521,880472.000
7.524,785241.000
7.527,717155.000
7.531,647906.000
7.534,619131.000
7.537,609072.000
7.540,579649.000
7.543,583785.000
7.546,571873.000
7.549,599342.000
7.553,600966.000
7.556,614487.000
7.559,627894.000
7.562,622587.000
7.565,631246.000
7.568,624273.000
7.572,613778.000
7.575,590859.000
7.578,564850.000
7.581,543673.000
7.584,511305.000
7.587,488104.000
7.591,470263.000
7.594,440723.000
7.597,414992.000
7.600,394059.000
7.603,384611.000
7.606,367299.000
7.610,359282.000
7.613,347695.000
7.616,341768.000
7.619,340829.000
7.622,329072.000
7.625,315748.000
7.629,309796.000
7.632,311623.000
7.635,311212.000
7.638,298118.000
7.641,304978.000
7.644,319370.000
7.648,323920.000
7.651,347187.000
7.654,354730.000
7.657,366300.000
7.660,383521.000
7.663,408892.000
7.666,406386.000
7.670,419360.000
7.673,413527.000
7.676,410771.000
7.679,394544.000
7.682,378467.000
7.685,350705.000
7.689,334911.000
7.692,321278.000
7.695,301759.000
7.698,295638.000
7.701,288696.000
7.704,284822.000
7.708,281007.000
7.711,268611.000
7.714,263769.000
7.717,258253.000
7.720,254628.000
7.723,258746.000
7.727,256967.000
7.730,250485.000
7.733,242999.000
7.736,239237.000
7.739,236439.000
7.742,236742.000
7.746,227099.000
7.749,226483.000
7.752,227572.000
7.755,216080.000
7.758,218859.000
7.761,223775.000
7.765,226176.000
7.768,220492.000
7.771,232498.000
7.774,235615.000
7.777,240064.000
7.780,249314.000
7.783,266676.000
7.787,271457.000
7.790,279449.000
7.793,289952.000
7.796,294735.000
7.799,306665.000
7.802,304608.000
7.806,313700.000
7.809,314077.000
7.812,309054.000
7.815,321935.000
7.818,339938.000
7.821,350519.000
7.825,353529.000
7.828,375151.000
7.831,383337.000
7.834,385053.000
7.837,382477.000
7.840,374470.000
7.844,364830.000
7.847,355201.000
7.850,327212.000
7.853,301731.000
7.856,285169.000
7.859,272370.000
7.863,260895.000
7.866,245699.000
7.869,242646.000
7.872,236500.000
7.875,239206.000
7.878,245421.000
7.882,260570.000
7.885,274674.000
7.888,286431.000
7.891,305995.000
7.894,333784.000
7.897,346390.000
7.900,357354.000
7.904,374654.000
7.907,374320.000
7.910,378885.000
7.913,370364.000
7.916,346192.000
7.919,333053.000
7.923,314469.000
7.926,286199.000
7.929,267399.000
7.932,265862.000
7.935,248771.000
7.938,247625.000
7.942,241611.000
7.945,241468.000
7.948,227092.000
7.951,223315.000
7.954,223603.000
7.957,222350.000
7.961,220908.000
7.964,222834.000
7.967,213981.000
7.970,219179.000
7.973,223837.000
7.976,226368.000
7.980,231940.000
7.983,239303.000
7.986,246212.000
7.989,258397.000
7.992,257405.000
7.995,266902.000
7.998,259875.000
8.002,258219.000
8.005,264934.000
8.008,254683.000
8.011,239957.000
8.014,239607.000
8.017,230843.000
8.021,214538.000
8.024,217977.000
8.027,215005.000
8.030,209366.000
8.033,194075.000
8.036,199434.000
8.040,191636.000
8.043,186540.000
8.046,179846.000
8.049,182555.000
8.052,180284.000
8.055,182184.000
8.059,174710.000
8.062,173451.000
8.065,169849.000
8.068,167658.000
8.071,172067.000
8.074,161662.000
8.078,167014.000
8.081,162144.000
8.084,160589.000
8.087,160520.000
8.090,157970.000
8.093,160588.000
8.097,156201.000
8.100,152916.000
8.103,154828.000
8.106,152861.000
8.109,152898.000
8.112,145365.000
8.115,151482.000
8.119,153405.000
8.122,157556.000
8.125,157658.000
8.128,157443.000
8.131,150577.000
8.134,155994.000
8.138,156712.000
8.141,157414.000
8.144,161619.000
8.147,168304.000
8.150,167439.000
8.153,182649.000
8.157,184987.000
8.160,197319.000
8.163,218045.000
8.166,216458.000
8.169,232569.000
8.172,235117.000
8.176,239400.000
8.179,237884.000
8.182,233543.000
8.185,221448.000
8.188,221259.000
8.191,222827.000
8.195,212949.000
8.198,217398.000
8.201,216464.000
8.204,220982.000
8.207,223151.000
8.210,228791.000
8.214,235544.000
8.217,232194.000
8.220,239854.000
8.223,251857.000
8.226,251317.000
8.229,251770.000
8.232,250505.000
8.236,258530.000
8.239,253485.000
8.242,247445.000
8.245,243508.000
8.248,242934.000
8.251,238935.000
8.255,228231.000
8.258,232234.000
8.261,223852.000
8.264,217954.000
8.267,210025.000
8.270,206559.000
8.274,210375.000
8.277,214415.000
8.280,214257.000
8.283,211754.000
